location,date,variant,num_sequences,perc_sequences,num_sequences_total
South Korea,11/5/2020,S:677P.Pelican,,,48
South Korea,11/5/2020,S:677H.Robin1,,,48
South Korea,11/5/2020,others,48,100,48
South Korea,11/5/2020,non_who,48,100,48
Spain,11/5/2020,B.1.160,0,0,175
Spain,11/5/2020,B.1.620,0,0,175
Spain,11/5/2020,B.1.258,0,0,175
Spain,11/5/2020,B.1.221,0,0,175
Spain,11/5/2020,B.1.1.302,,,175
Spain,11/5/2020,B.1.1.277,0,0,175
Spain,11/5/2020,B.1.1.519,0,0,175
Spain,11/5/2020,B.1.367,0,0,175
Spain,11/5/2020,B.1.177,0,0,175
Spain,11/5/2020,Beta,0,0,175
Spain,11/5/2020,Alpha,0,0,175
Spain,11/5/2020,Gamma,0,0,175
Spain,11/5/2020,Delta,0,0,175
Spain,11/5/2020,Kappa,0,0,175
Spain,11/5/2020,Epsilon,0,0,175
Spain,11/5/2020,Eta,0,0,175
Spain,11/5/2020,Iota,0,0,175
Spain,11/5/2020,Lambda,0,0,175
Spain,11/5/2020,Mu,0,0,175
Spain,11/5/2020,S:677P.Pelican,,,175
Spain,11/5/2020,S:677H.Robin1,,,175
Spain,11/5/2020,others,175,100,175
Spain,11/5/2020,non_who,175,100,175
Sweden,11/5/2020,B.1.160,0,0,52
Sweden,11/5/2020,B.1.620,0,0,52
Sweden,11/5/2020,B.1.258,0,0,52
Sweden,11/5/2020,B.1.221,0,0,52
Sweden,11/5/2020,B.1.1.302,0,0,52
Sweden,11/5/2020,B.1.1.277,0,0,52
Sweden,11/5/2020,B.1.1.519,0,0,52
Sweden,11/5/2020,B.1.367,,,52
Sweden,11/5/2020,B.1.177,0,0,52
Sweden,11/5/2020,Beta,0,0,52
Sweden,11/5/2020,Alpha,0,0,52
Sweden,11/5/2020,Gamma,0,0,52
Sweden,11/5/2020,Delta,0,0,52
Sweden,11/5/2020,Kappa,0,0,52
Sweden,11/5/2020,Epsilon,0,0,52
Sweden,11/5/2020,Eta,0,0,52
Sweden,11/5/2020,Iota,0,0,52
Sweden,11/5/2020,Lambda,0,0,52
Sweden,11/5/2020,Mu,0,0,52
Sweden,11/5/2020,S:677P.Pelican,,,52
Sweden,11/5/2020,S:677H.Robin1,,,52
Sweden,11/5/2020,others,52,100,52
Sweden,11/5/2020,non_who,52,100,52
Switzerland,11/5/2020,B.1.160,0,0,106
Switzerland,11/5/2020,B.1.620,0,0,106
Switzerland,11/5/2020,B.1.258,0,0,106
Switzerland,11/5/2020,B.1.221,0,0,106
Switzerland,11/5/2020,B.1.1.302,,,106
Switzerland,11/5/2020,B.1.1.277,0,0,106
Switzerland,11/5/2020,B.1.1.519,0,0,106
Switzerland,11/5/2020,B.1.367,0,0,106
Switzerland,11/5/2020,B.1.177,0,0,106
Switzerland,11/5/2020,Beta,0,0,106
Switzerland,11/5/2020,Alpha,0,0,106
Switzerland,11/5/2020,Gamma,0,0,106
Switzerland,11/5/2020,Delta,0,0,106
Switzerland,11/5/2020,Kappa,0,0,106
Switzerland,11/5/2020,Epsilon,0,0,106
Switzerland,11/5/2020,Eta,0,0,106
Switzerland,11/5/2020,Iota,0,0,106
Switzerland,11/5/2020,Lambda,0,0,106
Switzerland,11/5/2020,Mu,0,0,106
Switzerland,11/5/2020,S:677P.Pelican,0,0,106
Switzerland,11/5/2020,S:677H.Robin1,,,106
Switzerland,11/5/2020,others,106,100,106
Switzerland,11/5/2020,non_who,106,100,106
Turkey,11/5/2020,B.1.160,0,0,95
Turkey,11/5/2020,B.1.620,,,95
Turkey,11/5/2020,B.1.258,0,0,95
Turkey,11/5/2020,B.1.221,0,0,95
Turkey,11/5/2020,B.1.1.302,,,95
Turkey,11/5/2020,B.1.1.277,,,95
Turkey,11/5/2020,B.1.1.519,,,95
Turkey,11/5/2020,B.1.367,,,95
Turkey,11/5/2020,B.1.177,0,0,95
Turkey,11/5/2020,Beta,0,0,95
Turkey,11/5/2020,Alpha,0,0,95
Turkey,11/5/2020,Gamma,0,0,95
Turkey,11/5/2020,Delta,0,0,95
Turkey,11/5/2020,Kappa,,,95
Turkey,11/5/2020,Epsilon,0,0,95
Turkey,11/5/2020,Eta,0,0,95
Turkey,11/5/2020,Iota,,,95
Turkey,11/5/2020,Lambda,,,95
Turkey,11/5/2020,Mu,0,0,95
Turkey,11/5/2020,S:677P.Pelican,,,95
Turkey,11/5/2020,S:677H.Robin1,,,95
Turkey,11/5/2020,others,95,100,95
Turkey,11/5/2020,non_who,95,100,95
United Kingdom,11/5/2020,B.1.160,0,0,4753
United Kingdom,11/5/2020,B.1.620,0,0,4753
United Kingdom,11/5/2020,B.1.258,0,0,4753
United Kingdom,11/5/2020,B.1.221,0,0,4753
United Kingdom,11/5/2020,B.1.1.302,0,0,4753
United Kingdom,11/5/2020,B.1.1.277,0,0,4753
United Kingdom,11/5/2020,B.1.1.519,0,0,4753
United Kingdom,11/5/2020,B.1.367,0,0,4753
United Kingdom,11/5/2020,B.1.177,0,0,4753
United Kingdom,11/5/2020,Beta,0,0,4753
United Kingdom,11/5/2020,Alpha,0,0,4753
United Kingdom,11/5/2020,Gamma,0,0,4753
United Kingdom,11/5/2020,Delta,0,0,4753
United Kingdom,11/5/2020,Kappa,0,0,4753
United Kingdom,11/5/2020,Epsilon,0,0,4753
United Kingdom,11/5/2020,Eta,0,0,4753
United Kingdom,11/5/2020,Iota,0,0,4753
United Kingdom,11/5/2020,Lambda,0,0,4753
United Kingdom,11/5/2020,Mu,0,0,4753
United Kingdom,11/5/2020,S:677P.Pelican,0,0,4753
United Kingdom,11/5/2020,S:677H.Robin1,,,4753
United Kingdom,11/5/2020,others,4753,100,4753
United Kingdom,11/5/2020,non_who,4753,100,4753
United States,11/5/2020,B.1.160,0,0,5113
United States,11/5/2020,B.1.620,0,0,5113
United States,11/5/2020,B.1.258,0,0,5113
United States,11/5/2020,B.1.221,0,0,5113
United States,11/5/2020,B.1.1.302,,,5113
United States,11/5/2020,B.1.1.277,,,5113
United States,11/5/2020,B.1.1.519,0,0,5113
United States,11/5/2020,B.1.367,,,5113
United States,11/5/2020,B.1.177,0,0,5113
United States,11/5/2020,Beta,0,0,5113
United States,11/5/2020,Alpha,0,0,5113
United States,11/5/2020,Gamma,0,0,5113
United States,11/5/2020,Delta,0,0,5113
United States,11/5/2020,Kappa,0,0,5113
United States,11/5/2020,Epsilon,0,0,5113
United States,11/5/2020,Eta,0,0,5113
United States,11/5/2020,Iota,0,0,5113
United States,11/5/2020,Lambda,0,0,5113
United States,11/5/2020,Mu,0,0,5113
United States,11/5/2020,S:677P.Pelican,0,0,5113
United States,11/5/2020,S:677H.Robin1,0,0,5113
United States,11/5/2020,others,5113,100,5113
United States,11/5/2020,non_who,5113,100,5113
Zimbabwe,11/5/2020,B.1.160,,,35
Zimbabwe,11/5/2020,B.1.620,,,35
Zimbabwe,11/5/2020,B.1.258,,,35
Zimbabwe,11/5/2020,B.1.221,,,35
Zimbabwe,11/5/2020,B.1.1.302,,,35
Zimbabwe,11/5/2020,B.1.1.277,,,35
Zimbabwe,11/5/2020,B.1.1.519,,,35
Zimbabwe,11/5/2020,B.1.367,,,35
Zimbabwe,11/5/2020,B.1.177,,,35
Zimbabwe,11/5/2020,Beta,0,0,35
Zimbabwe,11/5/2020,Alpha,,,35
Zimbabwe,11/5/2020,Gamma,,,35
Zimbabwe,11/5/2020,Delta,0,0,35
Zimbabwe,11/5/2020,Kappa,,,35
Zimbabwe,11/5/2020,Epsilon,,,35
Zimbabwe,11/5/2020,Eta,,,35
Zimbabwe,11/5/2020,Iota,,,35
Zimbabwe,11/5/2020,Lambda,,,35
Zimbabwe,11/5/2020,Mu,,,35
Zimbabwe,11/5/2020,S:677P.Pelican,,,35
Zimbabwe,11/5/2020,S:677H.Robin1,,,35
Zimbabwe,11/5/2020,others,35,100,35
Zimbabwe,11/5/2020,non_who,35,100,35
Argentina,25/5/2020,B.1.160,,,167
Argentina,25/5/2020,B.1.620,,,167
Argentina,25/5/2020,B.1.258,0,0,167
Argentina,25/5/2020,B.1.221,,,167
Argentina,25/5/2020,B.1.1.302,,,167
Argentina,25/5/2020,B.1.1.277,,,167
Argentina,25/5/2020,B.1.1.519,0,0,167
Argentina,25/5/2020,B.1.367,,,167
Argentina,25/5/2020,B.1.177,,,167
Argentina,25/5/2020,Beta,0,0,167
Argentina,25/5/2020,Alpha,0,0,167
Argentina,25/5/2020,Gamma,0,0,167
Argentina,25/5/2020,Delta,0,0,167
Argentina,25/5/2020,Kappa,,,167
Argentina,25/5/2020,Epsilon,0,0,167
Argentina,25/5/2020,Eta,0,0,167
Argentina,25/5/2020,Iota,0,0,167
Argentina,25/5/2020,Lambda,0,0,167
Argentina,25/5/2020,Mu,0,0,167
Argentina,25/5/2020,S:677P.Pelican,,,167
Argentina,25/5/2020,S:677H.Robin1,,,167
Argentina,25/5/2020,others,167,100,167
Argentina,25/5/2020,non_who,167,100,167
Australia,25/5/2020,B.1.160,0,0,103
Australia,25/5/2020,B.1.620,,,103
Australia,25/5/2020,B.1.258,0,0,103
Australia,25/5/2020,B.1.221,0,0,103
Australia,25/5/2020,B.1.1.302,,,103
Australia,25/5/2020,B.1.1.277,,,103
Australia,25/5/2020,B.1.1.519,0,0,103
Australia,25/5/2020,B.1.367,,,103
Australia,25/5/2020,B.1.177,0,0,103
Australia,25/5/2020,Beta,0,0,103
Australia,25/5/2020,Alpha,0,0,103
Australia,25/5/2020,Gamma,0,0,103
Australia,25/5/2020,Delta,0,0,103
Australia,25/5/2020,Kappa,0,0,103
Australia,25/5/2020,Epsilon,0,0,103
Australia,25/5/2020,Eta,0,0,103
Australia,25/5/2020,Iota,0,0,103
Australia,25/5/2020,Lambda,0,0,103
Australia,25/5/2020,Mu,0,0,103
Australia,25/5/2020,S:677P.Pelican,0,0,103
Australia,25/5/2020,S:677H.Robin1,0,0,103
Australia,25/5/2020,others,103,100,103
Australia,25/5/2020,non_who,103,100,103
Austria,25/5/2020,B.1.160,0,0,41
Austria,25/5/2020,B.1.620,,,41
Austria,25/5/2020,B.1.258,0,0,41
Austria,25/5/2020,B.1.221,0,0,41
Austria,25/5/2020,B.1.1.302,,,41
Austria,25/5/2020,B.1.1.277,0,0,41
Austria,25/5/2020,B.1.1.519,,,41
Austria,25/5/2020,B.1.367,0,0,41
Austria,25/5/2020,B.1.177,0,0,41
Austria,25/5/2020,Beta,0,0,41
Austria,25/5/2020,Alpha,0,0,41
Austria,25/5/2020,Gamma,0,0,41
Austria,25/5/2020,Delta,0,0,41
Austria,25/5/2020,Kappa,0,0,41
Austria,25/5/2020,Epsilon,,,41
Austria,25/5/2020,Eta,0,0,41
Austria,25/5/2020,Iota,0,0,41
Austria,25/5/2020,Lambda,,,41
Austria,25/5/2020,Mu,0,0,41
Austria,25/5/2020,S:677P.Pelican,,,41
Austria,25/5/2020,S:677H.Robin1,,,41
Austria,25/5/2020,others,41,100,41
Austria,25/5/2020,non_who,41,100,41
Bangladesh,25/5/2020,B.1.160,,,86
Bangladesh,25/5/2020,B.1.620,,,86
Bangladesh,25/5/2020,B.1.258,,,86
Bangladesh,25/5/2020,B.1.221,,,86
Bangladesh,25/5/2020,B.1.1.302,,,86
Bangladesh,25/5/2020,B.1.1.277,,,86
Bangladesh,25/5/2020,B.1.1.519,,,86
Bangladesh,25/5/2020,B.1.367,,,86
Bangladesh,25/5/2020,B.1.177,,,86
Bangladesh,25/5/2020,Beta,0,0,86
Bangladesh,25/5/2020,Alpha,0,0,86
Bangladesh,25/5/2020,Gamma,0,0,86
Bangladesh,25/5/2020,Delta,0,0,86
Bangladesh,25/5/2020,Kappa,,,86
Bangladesh,25/5/2020,Epsilon,,,86
Bangladesh,25/5/2020,Eta,0,0,86
Bangladesh,25/5/2020,Iota,,,86
Bangladesh,25/5/2020,Lambda,,,86
Bangladesh,25/5/2020,Mu,,,86
Bangladesh,25/5/2020,S:677P.Pelican,,,86
Bangladesh,25/5/2020,S:677H.Robin1,,,86
Bangladesh,25/5/2020,others,86,100,86
Bangladesh,25/5/2020,non_who,86,100,86
Belgium,25/5/2020,B.1.160,0,0,67
Belgium,25/5/2020,B.1.620,0,0,67
Belgium,25/5/2020,B.1.258,0,0,67
Belgium,25/5/2020,B.1.221,0,0,67
Belgium,25/5/2020,B.1.1.302,,,67
Belgium,25/5/2020,B.1.1.277,0,0,67
Belgium,25/5/2020,B.1.1.519,0,0,67
Belgium,25/5/2020,B.1.367,0,0,67
Belgium,25/5/2020,B.1.177,0,0,67
Belgium,25/5/2020,Beta,0,0,67
Belgium,25/5/2020,Alpha,0,0,67
Belgium,25/5/2020,Gamma,0,0,67
Belgium,25/5/2020,Delta,0,0,67
Belgium,25/5/2020,Kappa,0,0,67
Belgium,25/5/2020,Epsilon,0,0,67
Belgium,25/5/2020,Eta,0,0,67
Belgium,25/5/2020,Iota,0,0,67
Belgium,25/5/2020,Lambda,0,0,67
Belgium,25/5/2020,Mu,0,0,67
Belgium,25/5/2020,S:677P.Pelican,,,67
Belgium,25/5/2020,S:677H.Robin1,,,67
Belgium,25/5/2020,others,67,100,67
Belgium,25/5/2020,non_who,67,100,67
Brazil,25/5/2020,B.1.160,0,0,183
Brazil,25/5/2020,B.1.620,,,183
Brazil,25/5/2020,B.1.258,,,183
Brazil,25/5/2020,B.1.221,0,0,183
Brazil,25/5/2020,B.1.1.302,,,183
Brazil,25/5/2020,B.1.1.277,,,183
Brazil,25/5/2020,B.1.1.519,0,0,183
Brazil,25/5/2020,B.1.367,,,183
Brazil,25/5/2020,B.1.177,0,0,183
Brazil,25/5/2020,Beta,0,0,183
Brazil,25/5/2020,Alpha,0,0,183
Brazil,25/5/2020,Gamma,0,0,183
Brazil,25/5/2020,Delta,0,0,183
Brazil,25/5/2020,Kappa,,,183
Brazil,25/5/2020,Epsilon,,,183
Brazil,25/5/2020,Eta,0,0,183
Brazil,25/5/2020,Iota,,,183
Brazil,25/5/2020,Lambda,0,0,183
Brazil,25/5/2020,Mu,0,0,183
Brazil,25/5/2020,S:677P.Pelican,,,183
Brazil,25/5/2020,S:677H.Robin1,,,183
Brazil,25/5/2020,others,183,100,183
Brazil,25/5/2020,non_who,183,100,183
Canada,25/5/2020,B.1.160,0,0,577
Canada,25/5/2020,B.1.620,0,0,577
Canada,25/5/2020,B.1.258,0,0,577
Canada,25/5/2020,B.1.221,0,0,577
Canada,25/5/2020,B.1.1.302,,,577
Canada,25/5/2020,B.1.1.277,,,577
Canada,25/5/2020,B.1.1.519,0,0,577
Canada,25/5/2020,B.1.367,,,577
Canada,25/5/2020,B.1.177,0,0,577
Canada,25/5/2020,Beta,0,0,577
Canada,25/5/2020,Alpha,0,0,577
Canada,25/5/2020,Gamma,0,0,577
Canada,25/5/2020,Delta,0,0,577
Canada,25/5/2020,Kappa,0,0,577
Canada,25/5/2020,Epsilon,0,0,577
Canada,25/5/2020,Eta,0,0,577
Canada,25/5/2020,Iota,0,0,577
Canada,25/5/2020,Lambda,0,0,577
Canada,25/5/2020,Mu,0,0,577
Canada,25/5/2020,S:677P.Pelican,0,0,577
Canada,25/5/2020,S:677H.Robin1,0,0,577
Canada,25/5/2020,others,577,100,577
Canada,25/5/2020,non_who,577,100,577
Chile,25/5/2020,B.1.160,,,84
Chile,25/5/2020,B.1.620,,,84
Chile,25/5/2020,B.1.258,,,84
Chile,25/5/2020,B.1.221,,,84
Chile,25/5/2020,B.1.1.302,,,84
Chile,25/5/2020,B.1.1.277,,,84
Chile,25/5/2020,B.1.1.519,0,0,84
Chile,25/5/2020,B.1.367,,,84
Chile,25/5/2020,B.1.177,,,84
Chile,25/5/2020,Beta,0,0,84
Chile,25/5/2020,Alpha,0,0,84
Chile,25/5/2020,Gamma,0,0,84
Chile,25/5/2020,Delta,0,0,84
Chile,25/5/2020,Kappa,,,84
Chile,25/5/2020,Epsilon,0,0,84
Chile,25/5/2020,Eta,,,84
Chile,25/5/2020,Iota,0,0,84
Chile,25/5/2020,Lambda,0,0,84
Chile,25/5/2020,Mu,0,0,84
Chile,25/5/2020,S:677P.Pelican,0,0,84
Chile,25/5/2020,S:677H.Robin1,,,84
Chile,25/5/2020,others,84,100,84
Chile,25/5/2020,non_who,84,100,84
Denmark,25/5/2020,B.1.160,0,0,136
Denmark,25/5/2020,B.1.620,,,136
Denmark,25/5/2020,B.1.258,0,0,136
Denmark,25/5/2020,B.1.221,0,0,136
Denmark,25/5/2020,B.1.1.302,0,0,136
Denmark,25/5/2020,B.1.1.277,0,0,136
Denmark,25/5/2020,B.1.1.519,0,0,136
Denmark,25/5/2020,B.1.367,0,0,136
Denmark,25/5/2020,B.1.177,0,0,136
Denmark,25/5/2020,Beta,0,0,136
Denmark,25/5/2020,Alpha,0,0,136
Denmark,25/5/2020,Gamma,0,0,136
Denmark,25/5/2020,Delta,0,0,136
Denmark,25/5/2020,Kappa,0,0,136
Denmark,25/5/2020,Epsilon,0,0,136
Denmark,25/5/2020,Eta,0,0,136
Denmark,25/5/2020,Iota,0,0,136
Denmark,25/5/2020,Lambda,0,0,136
Denmark,25/5/2020,Mu,0,0,136
Denmark,25/5/2020,S:677P.Pelican,0,0,136
Denmark,25/5/2020,S:677H.Robin1,,,136
Denmark,25/5/2020,others,136,100,136
Denmark,25/5/2020,non_who,136,100,136
Finland,25/5/2020,B.1.160,0,0,51
Finland,25/5/2020,B.1.620,0,0,51
Finland,25/5/2020,B.1.258,0,0,51
Finland,25/5/2020,B.1.221,0,0,51
Finland,25/5/2020,B.1.1.302,0,0,51
Finland,25/5/2020,B.1.1.277,0,0,51
Finland,25/5/2020,B.1.1.519,0,0,51
Finland,25/5/2020,B.1.367,,,51
Finland,25/5/2020,B.1.177,0,0,51
Finland,25/5/2020,Beta,0,0,51
Finland,25/5/2020,Alpha,0,0,51
Finland,25/5/2020,Gamma,0,0,51
Finland,25/5/2020,Delta,0,0,51
Finland,25/5/2020,Kappa,0,0,51
Finland,25/5/2020,Epsilon,0,0,51
Finland,25/5/2020,Eta,0,0,51
Finland,25/5/2020,Iota,,,51
Finland,25/5/2020,Lambda,,,51
Finland,25/5/2020,Mu,0,0,51
Finland,25/5/2020,S:677P.Pelican,,,51
Finland,25/5/2020,S:677H.Robin1,,,51
Finland,25/5/2020,others,51,100,51
Finland,25/5/2020,non_who,51,100,51
France,25/5/2020,B.1.160,0,0,62
France,25/5/2020,B.1.620,0,0,62
France,25/5/2020,B.1.258,0,0,62
France,25/5/2020,B.1.221,0,0,62
France,25/5/2020,B.1.1.302,,,62
France,25/5/2020,B.1.1.277,0,0,62
France,25/5/2020,B.1.1.519,0,0,62
France,25/5/2020,B.1.367,0,0,62
France,25/5/2020,B.1.177,0,0,62
France,25/5/2020,Beta,0,0,62
France,25/5/2020,Alpha,0,0,62
France,25/5/2020,Gamma,0,0,62
France,25/5/2020,Delta,0,0,62
France,25/5/2020,Kappa,0,0,62
France,25/5/2020,Epsilon,0,0,62
France,25/5/2020,Eta,0,0,62
France,25/5/2020,Iota,0,0,62
France,25/5/2020,Lambda,0,0,62
France,25/5/2020,Mu,0,0,62
France,25/5/2020,S:677P.Pelican,,,62
France,25/5/2020,S:677H.Robin1,,,62
France,25/5/2020,others,62,100,62
France,25/5/2020,non_who,62,100,62
Germany,25/5/2020,B.1.160,0,0,93
Germany,25/5/2020,B.1.620,0,0,93
Germany,25/5/2020,B.1.258,1,1.08,93
Germany,25/5/2020,B.1.221,0,0,93
Germany,25/5/2020,B.1.1.302,,,93
Germany,25/5/2020,B.1.1.277,0,0,93
Germany,25/5/2020,B.1.1.519,0,0,93
Germany,25/5/2020,B.1.367,0,0,93
Germany,25/5/2020,B.1.177,0,0,93
Germany,25/5/2020,Beta,0,0,93
Germany,25/5/2020,Alpha,0,0,93
Germany,25/5/2020,Gamma,0,0,93
Germany,25/5/2020,Delta,0,0,93
Germany,25/5/2020,Kappa,0,0,93
Germany,25/5/2020,Epsilon,0,0,93
Germany,25/5/2020,Eta,0,0,93
Germany,25/5/2020,Iota,0,0,93
Germany,25/5/2020,Lambda,0,0,93
Germany,25/5/2020,Mu,0,0,93
Germany,25/5/2020,S:677P.Pelican,,,93
Germany,25/5/2020,S:677H.Robin1,,,93
Germany,25/5/2020,others,92,98.92,93
Germany,25/5/2020,non_who,93,100,93
India,25/5/2020,B.1.160,0,0,649
India,25/5/2020,B.1.620,0,0,649
India,25/5/2020,B.1.258,0,0,649
India,25/5/2020,B.1.221,,,649
India,25/5/2020,B.1.1.302,,,649
India,25/5/2020,B.1.1.277,,,649
India,25/5/2020,B.1.1.519,,,649
India,25/5/2020,B.1.367,,,649
India,25/5/2020,B.1.177,0,0,649
India,25/5/2020,Beta,0,0,649
India,25/5/2020,Alpha,0,0,649
India,25/5/2020,Gamma,0,0,649
India,25/5/2020,Delta,0,0,649
India,25/5/2020,Kappa,0,0,649
India,25/5/2020,Epsilon,0,0,649
India,25/5/2020,Eta,0,0,649
India,25/5/2020,Iota,0,0,649
India,25/5/2020,Lambda,,,649
India,25/5/2020,Mu,,,649
India,25/5/2020,S:677P.Pelican,0,0,649
India,25/5/2020,S:677H.Robin1,,,649
India,25/5/2020,others,649,100,649
India,25/5/2020,non_who,649,100,649
Ireland,25/5/2020,B.1.160,0,0,43
Ireland,25/5/2020,B.1.620,0,0,43
Ireland,25/5/2020,B.1.258,0,0,43
Ireland,25/5/2020,B.1.221,0,0,43
Ireland,25/5/2020,B.1.1.302,,,43
Ireland,25/5/2020,B.1.1.277,,,43
Ireland,25/5/2020,B.1.1.519,,,43
Ireland,25/5/2020,B.1.367,0,0,43
Ireland,25/5/2020,B.1.177,0,0,43
Ireland,25/5/2020,Beta,0,0,43
Ireland,25/5/2020,Alpha,0,0,43
Ireland,25/5/2020,Gamma,0,0,43
Ireland,25/5/2020,Delta,0,0,43
Ireland,25/5/2020,Kappa,0,0,43
Ireland,25/5/2020,Epsilon,0,0,43
Ireland,25/5/2020,Eta,0,0,43
Ireland,25/5/2020,Iota,0,0,43
Ireland,25/5/2020,Lambda,0,0,43
Ireland,25/5/2020,Mu,0,0,43
Ireland,25/5/2020,S:677P.Pelican,,,43
Ireland,25/5/2020,S:677H.Robin1,,,43
Ireland,25/5/2020,others,43,100,43
Ireland,25/5/2020,non_who,43,100,43
Italy,25/5/2020,B.1.160,0,0,36
Italy,25/5/2020,B.1.620,0,0,36
Italy,25/5/2020,B.1.258,0,0,36
Italy,25/5/2020,B.1.221,0,0,36
Italy,25/5/2020,B.1.1.302,,,36
Italy,25/5/2020,B.1.1.277,0,0,36
Italy,25/5/2020,B.1.1.519,0,0,36
Italy,25/5/2020,B.1.367,0,0,36
Italy,25/5/2020,B.1.177,0,0,36
Italy,25/5/2020,Beta,0,0,36
Italy,25/5/2020,Alpha,0,0,36
Italy,25/5/2020,Gamma,0,0,36
Italy,25/5/2020,Delta,0,0,36
Italy,25/5/2020,Kappa,0,0,36
Italy,25/5/2020,Epsilon,0,0,36
Italy,25/5/2020,Eta,0,0,36
Italy,25/5/2020,Iota,0,0,36
Italy,25/5/2020,Lambda,0,0,36
Italy,25/5/2020,Mu,0,0,36
Italy,25/5/2020,S:677P.Pelican,,,36
Italy,25/5/2020,S:677H.Robin1,,,36
Italy,25/5/2020,others,36,100,36
Italy,25/5/2020,non_who,36,100,36
Japan,25/5/2020,B.1.160,0,0,107
Japan,25/5/2020,B.1.620,,,107
Japan,25/5/2020,B.1.258,0,0,107
Japan,25/5/2020,B.1.221,0,0,107
Japan,25/5/2020,B.1.1.302,0,0,107
Japan,25/5/2020,B.1.1.277,0,0,107
Japan,25/5/2020,B.1.1.519,0,0,107
Japan,25/5/2020,B.1.367,,,107
Japan,25/5/2020,B.1.177,0,0,107
Japan,25/5/2020,Beta,0,0,107
Japan,25/5/2020,Alpha,0,0,107
Japan,25/5/2020,Gamma,0,0,107
Japan,25/5/2020,Delta,0,0,107
Japan,25/5/2020,Kappa,0,0,107
Japan,25/5/2020,Epsilon,0,0,107
Japan,25/5/2020,Eta,0,0,107
Japan,25/5/2020,Iota,0,0,107
Japan,25/5/2020,Lambda,0,0,107
Japan,25/5/2020,Mu,0,0,107
Japan,25/5/2020,S:677P.Pelican,,,107
Japan,25/5/2020,S:677H.Robin1,0,0,107
Japan,25/5/2020,others,107,100,107
Japan,25/5/2020,non_who,107,100,107
Kenya,25/5/2020,B.1.160,0,0,109
Kenya,25/5/2020,B.1.620,,,109
Kenya,25/5/2020,B.1.258,,,109
Kenya,25/5/2020,B.1.221,,,109
Kenya,25/5/2020,B.1.1.302,,,109
Kenya,25/5/2020,B.1.1.277,,,109
Kenya,25/5/2020,B.1.1.519,,,109
Kenya,25/5/2020,B.1.367,,,109
Kenya,25/5/2020,B.1.177,0,0,109
Kenya,25/5/2020,Beta,0,0,109
Kenya,25/5/2020,Alpha,0,0,109
Kenya,25/5/2020,Gamma,,,109
Kenya,25/5/2020,Delta,0,0,109
Kenya,25/5/2020,Kappa,0,0,109
Kenya,25/5/2020,Epsilon,,,109
Kenya,25/5/2020,Eta,0,0,109
Kenya,25/5/2020,Iota,,,109
Kenya,25/5/2020,Lambda,,,109
Kenya,25/5/2020,Mu,,,109
Kenya,25/5/2020,S:677P.Pelican,,,109
Kenya,25/5/2020,S:677H.Robin1,,,109
Kenya,25/5/2020,others,109,100,109
Kenya,25/5/2020,non_who,109,100,109
Mexico,25/5/2020,B.1.160,,,248
Mexico,25/5/2020,B.1.620,,,248
Mexico,25/5/2020,B.1.258,0,0,248
Mexico,25/5/2020,B.1.221,,,248
Mexico,25/5/2020,B.1.1.302,,,248
Mexico,25/5/2020,B.1.1.277,,,248
Mexico,25/5/2020,B.1.1.519,0,0,248
Mexico,25/5/2020,B.1.367,,,248
Mexico,25/5/2020,B.1.177,0,0,248
Mexico,25/5/2020,Beta,0,0,248
Mexico,25/5/2020,Alpha,0,0,248
Mexico,25/5/2020,Gamma,0,0,248
Mexico,25/5/2020,Delta,0,0,248
Mexico,25/5/2020,Kappa,0,0,248
Mexico,25/5/2020,Epsilon,0,0,248
Mexico,25/5/2020,Eta,,,248
Mexico,25/5/2020,Iota,0,0,248
Mexico,25/5/2020,Lambda,0,0,248
Mexico,25/5/2020,Mu,0,0,248
Mexico,25/5/2020,S:677P.Pelican,0,0,248
Mexico,25/5/2020,S:677H.Robin1,0,0,248
Mexico,25/5/2020,others,248,100,248
Mexico,25/5/2020,non_who,248,100,248
Netherlands,25/5/2020,B.1.160,0,0,226
Netherlands,25/5/2020,B.1.620,0,0,226
Netherlands,25/5/2020,B.1.258,0,0,226
Netherlands,25/5/2020,B.1.221,0,0,226
Netherlands,25/5/2020,B.1.1.302,,,226
Netherlands,25/5/2020,B.1.1.277,0,0,226
Netherlands,25/5/2020,B.1.1.519,0,0,226
Netherlands,25/5/2020,B.1.367,0,0,226
Netherlands,25/5/2020,B.1.177,0,0,226
Netherlands,25/5/2020,Beta,0,0,226
Netherlands,25/5/2020,Alpha,0,0,226
Netherlands,25/5/2020,Gamma,0,0,226
Netherlands,25/5/2020,Delta,0,0,226
Netherlands,25/5/2020,Kappa,0,0,226
Netherlands,25/5/2020,Epsilon,0,0,226
Netherlands,25/5/2020,Eta,0,0,226
Netherlands,25/5/2020,Iota,0,0,226
Netherlands,25/5/2020,Lambda,0,0,226
Netherlands,25/5/2020,Mu,0,0,226
Netherlands,25/5/2020,S:677P.Pelican,,,226
Netherlands,25/5/2020,S:677H.Robin1,0,0,226
Netherlands,25/5/2020,others,226,100,226
Netherlands,25/5/2020,non_who,226,100,226
Nigeria,25/5/2020,B.1.160,0,0,31
Nigeria,25/5/2020,B.1.620,0,0,31
Nigeria,25/5/2020,B.1.258,,,31
Nigeria,25/5/2020,B.1.221,,,31
Nigeria,25/5/2020,B.1.1.302,,,31
